x value,y value
-0.46863924839229476,0.5683389708716184
-0.5972420389141986,-0.02316088171140329
-0.17601711142888998,-0.6835706576225453
-1.0759207368740986,-0.08062686156137744
-0.54701192419828,-1.6717580635977414
-1.5434109355583314,0.11046761486932066
-1.343238999178915,1.2521599088988244
-0.21317722967061314,1.1523990896377452
-1.4743686226915953,-1.4133643508521399
-0.06196115222309295,1.3244268569442275
-0.5375771226618431,-0.7949639172914758
-2.1165466851305315,0.08653760408750433
-1.488488940759627,-1.3337052015110507
1.5973990073662403,0.04825924692916317
1.165926813686509,1.6775348500123943
-0.9898283764891413,0.08619730286520699
-1.5118721486039233,-0.4597824423950403
0.14339633409747599,1.1312672298941635
1.3442613590930197,-1.3302473379380064
0.27402210843144914,-0.348597354043072
0.45090009515652785,-0.17604732069210804
-0.5529181136849592,-1.2276795886329395
-1.9594185364577066,-0.5761413044642616
1.9426698057228053,-0.419714764646999
0.9994151363900432,-1.7142584661338067
1.1640460647418127,1.2989043675070437
-1.5079530183895762,0.28825016936411263
1.7750128688362388,-1.0414211424935838
-1.0454943540081074,0.17915273918994323
1.300122807494029,-0.48183035717532796
-0.24612715187627643,-1.977213943526217
1.541958511128561,0.29341899505618496
-0.4138348876575826,0.9724504020689935
1.136840261564334,0.055194049249626786
1.533801867189677,-0.6563338542864212
-1.3106506866959,0.9776806345264948
0.16233433820784793,0.6032974858974738
-0.7327405150819066,-1.3042722934664552
-0.5574865001200946,0.9774441575658477
0.8837369115255083,-0.5129754068155474
-0.9724292331921074,-0.8716871519189855
1.1113686283120927,1.2710446896372503
-0.9703525396683332,-1.4013432506104628
-1.2892328470231895,-1.4399953205937943
-1.3280782273559266,1.6875766717542096
-1.3985801922124663,-0.389935565593051
-1.1120599214275084,1.722242142560237
-0.3515253909616849,-0.14118660509775172
-1.2950590242110294,-0.7832617931963686
0.2194332669871919,-0.8832077743896356
1.0188144415731255,0.6279809557574811
0.300753295821206,1.3710423306615693
-0.57875934588359,0.5272889790105957
1.1251295988687477,-0.5945994144181554
0.2382273464401763,-0.8714365741641643
0.8231552076230457,-1.7916107834050798
0.683628269562309,0.17727020747275013
-0.27545774835987746,0.5177956806106288
-0.8781466888102081,-2.051993562390917
-0.9043246391437592,-1.1997604600671097
-1.0930930201445044,0.9423244205007464
-1.3316652734057333,0.32968218211276046
-0.393069390189666,-1.3110615654450375
-0.7792144142813795,-0.9840733324611906
-0.5788981489811977,-1.8817254531061
-0.009780528704466107,-0.680091771157012
-0.3863512185340001,-0.16670540075965867
-0.7985935816981655,1.5740511492764693
-1.1524341506523905,1.1665795858476757
-0.2231516542435319,-0.582196755783988
-1.0374709644590174,0.5193279397142758
0.005194606927538814,-2.112250621678362
1.1849803402256631,-1.289342159011786
-1.073032199650259,-1.791284382356999
-1.2349696201211269,-0.5009214902775794
1.1487096905559007,0.24147153418726575
-0.7596509020111597,-1.976088274862764
1.9737590568522556,-0.7205009506372679
0.9332920740495965,0.8086573896320477
1.9865116237552272,0.2275673159051106
-1.334470926978657,1.5429002229188349
-1.1510557194844218,1.4950548140763527
1.0293982927120693,1.1565890114161048
0.8486745426625681,-0.88233141637218
1.4518731834574394,-0.4304562717535205
1.387223200838008,0.9172502064110244
-1.8468925132442804,-0.3650594746920426
0.8409323038273904,-0.9248384780973034
0.06890267527537475,0.890604907721948
-0.6540253055781964,-0.8913924669965789
-1.881949139946757,-0.35431839160414924
-2.0503820258221817,0.8466261481248356
-0.14513584969376048,0.33349344078027876
0.5484396701246519,-1.4271353019269695
-1.273416540113388,0.2437625702755586
0.43650196888971315,-0.9837330781720581
-0.5397380460305428,0.8474944214193769
0.23869971176620197,-2.176708311589146
0.011614423796513229,-1.6783677084803084
1.3066233376850338,0.7748102187848938
-0.2948733698707162,-1.6429708286887768
-0.055313035761699325,-0.3959755988394509
-1.9726097029655043,-0.30757958998528245
-0.6991613446770284,-0.8805174184336684
1.830955252679047,-1.1573350536219018
0.7268650230517437,0.9079429264979471
-0.20865613369322134,-0.8058457899554172
1.1722870467210615,0.9826582190440991
-0.9343707320287304,-1.0542324183190144
-1.8425766819767064,0.9060298766859187
0.7417412078426562,1.935406300220479
1.8601332872685994,-0.4973332982701528
-1.59509214134272,-1.0942748117415313
1.2340116734988804,1.8431055495540027
1.736549301253218,0.6040549722618582
1.8947954335769701,0.65331543058047
-1.8257749007517021,0.5197467261381377
0.28789111726689676,-0.7985872454556597
0.0910997082552818,-0.6404340448557839
-1.8688512495665655,-1.0581186239274643
-0.7068825398623613,0.4050621158897556
-1.9557235730634304,-0.49386834342602093
0.5283420285900426,-1.7493119514814781
-0.05950007261941437,0.21196609229851937
-0.10491037423687732,-0.5698031568746291
-1.106519050385153,-0.21409135921288236
1.3321961283318329,-1.3315026001945651
0.7653677003092447,1.7470521627718423
-1.6642628093427647,-1.0801718286980422
-0.33043232171413806,0.5150478420543259
-1.4426993493458684,-0.49678800076659435
0.4343920994177637,0.22366507232637556
0.6815965728251712,-0.19229628545442345
1.8430926527979068,0.19213781715332878
-1.254212812345794,0.5522580003005384
0.8378683518191865,-1.7229549939199518
-0.3824341943038849,1.3146256253876976
-0.7745376940938904,0.3687374422907963
0.15262160546332115,0.4188838062608191
1.4150504994867008,-0.9432998562604595
1.1489896455124171,0.8667560161044374
-1.008565273010873,-1.5219419579184135
0.21531409637860932,2.10982383811118
-2.0081765271106833,0.31411211707121645
0.4463772215198052,0.9270617921607949
-1.6448322514131242,0.9185649662377626
-1.3713957013429656,0.23398292974520007
-1.6643224805493384,-0.2531832866389516
0.39374381313490137,-0.5213630627981196
0.1369212060143692,0.12375894628856621
-1.4562089567738812,-1.1351664602307165
1.7889703961073327,-1.020117315551472
0.3666887383783841,-2.1863381961317407
1.993699182714412,0.14191048138255447
0.46922026898785063,-0.8060614486434714
0.8650233127786056,-0.2959415361238049
1.9749316645359745,-0.1252017462146382
-1.7984698596805782,0.3230663913697862
-1.877503951852988,0.8395975584756439
1.5596973538150571,1.4022673019699639
0.21333749667967083,0.09186264511967135
0.30424769583480504,-1.8179295443127064
0.5678791235153131,-0.2018008149934687
-0.5674863848389178,-0.9216739121300392
1.4153750127782905,0.056101257034262275
0.8092549491517165,0.7961402404673983
0.809158743009835,-1.459638344397236
0.6492949745960459,-1.1884645356945223
0.7788846046270841,0.46021078350174704
-1.7944688428612343,0.7264128146282278
-0.4223134106723503,1.1313603803848826
0.43375923319626963,-1.7186145954980137
1.0879927000358354,-1.634604663360948
0.44827713059333263,2.0709916776416115
-0.7302283216844474,-0.026831345082682923
-1.3293844216404316,1.5270568821999575
0.7337916172648988,-1.8737924546813889
-1.6966483274542643,-0.35686693285585047
1.512312230896999,0.29708913149760097
1.0789596836385655,-0.491755201843727
0.2416678222656259,0.9200392211767898
1.6071907036209776,-0.03815621522245394
0.11110279737035889,1.6034032142653114
0.6435373116112819,1.2590597758295523
0.6450935543400993,0.1025335018718776
-1.0469473076040448,-0.9646080685909979
0.463136521983154,0.006520282214843576
-0.8869321884975712,-1.550938809088076
1.211185717887031,-0.6942546834431624
-1.895245240957124,0.9216045676615936
1.1300743347262143,0.0920179467516169
0.5545144790523064,1.9930757595840953
1.8161863138767025,0.2755468751161345
2.1692685974673154,0.13679804928317107
-1.4169480843941673,1.3727159533135396
-1.1512273961344,-0.35775301822160444
0.06177024510997331,-1.9634028533893
-1.403511236867978,1.3673602230784576
-2.2041919096676987,0.3372907382746586
0.10165955999646492,-2.07659043796969
0.6052424367106664,-0.9277891168029884
-0.7004674066205796,-1.378439472931876
0.9465858013838009,0.6298719191231283
-0.015426747535622454,0.09739515534687992
-0.2663455055904418,-1.6891301177800666
1.5536474286576318,-1.233078535614498
-0.5161086645224806,-2.037117000074573
0.3603913548825659,-0.44482237874329034
-2.1494770022656584,0.5487616311717343
-0.002774159316984992,1.7569449222773015
-0.009300515353247718,1.9743862996758672
-0.6329830190454295,-1.374340131925822
-2.0066866431636665,0.2833747926767156
-1.5500741494854786,0.43556855828979124
-0.7476803181736402,-1.4090294746344356
-1.182559065904043,1.311125893306131
-0.7319879185725391,-0.8530999769050478
-0.3880268462057863,1.7477799769058278
0.7684778191917285,0.880000358853616
0.42186581374266297,1.011696849502588
-0.031396340759690666,0.5218329574581038
0.6841774541833718,-0.9514716890796215
0.5611355110964089,-0.4182132613423839
-1.0044153754035001,1.9960674514010446
1.3647063643990665,-1.2961393671249088
